,sighted_timestamp,city,state,country,shape,duration_seconds,duration_mins,comments,date_posted,latitude,longitude
1261,9/3/2012 21:30,clinton township,mi,,circle,120.0,2 minutes,Two ufo&#39s near selfridge air national guard base,9/24/2012,42.586888,-82.919551
1262,9/3/2012 21:30,st. augustine,fl,us,fireball,120.0,2 minutes,Me and my 2 sons were walking down Menendez st near the lions bridge my son told me to look up in the sky and we witnessed a yellow lig,9/24/2012,29.894444399999998,-81.3147222
1263,9/3/2012 21:45,moline,il,us,triangle,60.0,1 minute,Orange/Yellowish square to triangle appeared directly over house in Moline&#44 IL,9/24/2012,41.506666700000004,-90.515
1264,9/3/2012 21:45,new cumberland,wv,us,triangle,600.0,10 minutes,Three red lights forming a triangle in the sky,9/24/2012,40.4966667,-80.6069444
1265,9/3/2012 21:50,farmington,ar,us,sphere,300.0,5 minutes,Orange/amber orb. NO sound. NO other lights. moving horizontally from south to north 200 ft above ground,9/24/2012,36.0419444,-94.2469444
1266,9/3/2012 21:57,fairbanks,ak,us,unknown,120.0,2 minutes,Metallic sounds and bright flash of light - Seen from indoors with blinds shut,9/24/2012,64.8377778,-147.7163889
1267,9/3/2012 22:00,marlboro,ma,us,fireball,600.0,10 minutes,Fireball moving towards us then stopped &amp; faded away slowly,9/24/2012,42.716666700000005,-70.97361109999999
1268,9/3/2012 23:00,olathe,ks,us,unknown,600.0,10 minutes,My family was traveling west and my wife noticed a ufo hovering about 10 miles west of Olathe down 135th st. I instructed my wife to pu,9/24/2012,38.8813889,-94.8188889
1269,9/3/2013 01:00,logan,wv,us,triangle,120.0,2 minutes,Long half a mile at least&#44 white lights along the side.,10/23/2013,37.84861110000001,-81.9936111
1270,9/3/2013 04:20,barrhaven (canada),on,,circle,300.0,5 minutes,I got up early as usual made a cup of tea and noticed how clear and bright the stars were then I saw this one star moving fast.,9/9/2013,45.275155,-75.74984599999999
1271,9/3/2013 08:50,woodbury,mn,us,triangle,20.0,20 seconds,Two flying objects of unusual shapes&#44 one like a &quot;space station&#44&quot; the other like a triangle&#44 very loud&#44 with several different.,9/9/2013,44.923888899999994,-92.9591667
1272,9/3/2013 16:30,springdale,ar,us,sphere,120.0,2 minutes,Metallic sphere over Arkansas.,9/9/2013,36.1866667,-94.12861109999999
1273,9/3/2013 19:30,west palm beach,fl,us,sphere,240.0,4 minutes,Orange glowing orb seen by 2 people.,9/9/2013,26.705277799999998,-80.0366667
1274,9/3/2013 19:57,laguna beach,ca,us,light,120.0,2 minutes,Two bright orange objects move in synchrony from Pacific coastline heading inland.,9/9/2013,33.5422222,-117.7822222
1275,9/3/2013 20:00,mt. airy,nc,us,circle,2400.0,40 minutes,Huge bright circular object over Mt. Airy&#44 NC...Surry County.,9/9/2013,36.4991667,-80.6075
1276,9/3/2013 21:00,canton,oh,us,light,900.0,15 minutes,4-5 bright white lights&#44 shining downward&#44 hovering in a group&#44 then disappeared.,9/30/2013,40.798888899999994,-81.37861109999999
1277,9/3/2013 21:00,salt lake city,ut,us,changing,1500.0,25 minutes,Bright object.,9/9/2013,40.7608333,-111.89027779999999
1278,9/3/2013 21:15,yoder,ks,us,sphere,600.0,10 minutes,Glowing orange sphere hovering at western horizon&#44 disappeared suddenly.,9/9/2013,37.9402778,-97.8680556
1279,9/3/2013 21:30,lincoln city,or,us,light,120.0,few minutes,Bright red to dark slow flashing.,9/9/2013,44.9583333,-124.01666670000002
1280,9/3/2013 21:30,severna park,md,us,sphere,120.0,2 minutes,Orange spheres over Maryland.,9/9/2013,39.0702778,-76.5455556
1281,9/3/2013 22:00,glastonbury (uk/england),,gb,other,30.0,30 seconds,Bright star that faded and started to move then changed direction.,9/9/2013,51.146667,-2.714444
1282,9/3/2013 22:44,chittenango,ny,us,circle,120.0,2 minutes,Small bright&#44 colorful flashing objects seen in Chittenango&#44 NY.,9/9/2013,43.045,-75.86694440000001
1283,9/3/2013 23:30,fresno,ca,us,oval,120.0,2 minutes,From the western horizon moving southeast what appeared to be traveling at a very high rate of speed.,9/9/2013,36.7477778,-119.77138889999999
1284,9/30/1946 20:30,dome,az,us,flash,40.0,30-40 sec.,observed sudden&#44very bright flash of light from large &#44flying object that appeared to be on fire.,8/5/2001,32.7552778,-114.3613889
1285,9/30/1964 00:00,wilmington,de,us,unknown,10.0,5 to 10 sec.,I thought it was a star....until it MOVED....three times&#33,1/22/2004,39.7458333,-75.5469444
1286,9/30/1966 19:00,hohonfels (germany),,,cigar,50400.0,14 hours,Hohenfels training facility USAEURO,2/24/2007,49.203278000000005,11.849022
1287,9/30/1966 21:00,huntington,wv,us,circle,60.0,1 minute,Two circular objects noted in So. WV in 1966&#44 made 90 degree turns without changing speed.,3/21/2003,38.4191667,-82.4452778
1288,9/30/1967 23:00,lone rock,wi,us,oval,300.0,3 to5 min,I had just had my car tuned-up that day and my mother and I were on our way to work at an ammunition plant&#44 2nd shift.  When the car qu,10/31/2003,43.1833333,-90.1977778
1289,9/30/1968 19:00,lanigan (canada),sa,ca,diamond,15.0,15 seconds,The light came off in long&#44 slightly dark&#44 transparent rays for about 10-15 seconds.,12/2/2000,51.85,-105.03333300000001
1290,9/30/1968 21:00,edison,nj,us,disk,1800.0,30 minutes,Sighting of a disc shaped object by three people.,8/7/2007,40.5186111,-74.4125
1291,9/30/1968 21:00,edison,nj,us,disk,1800.0,half an hour,This object was seeen by three people of good reputation who were at a gas statiion in the Clara Barton section of Edison&#44 New Jeresey.,11/8/2005,40.5186111,-74.4125
1292,9/30/1968 21:00,edison,nj,us,disk,1800.0,half an hour,Three people saw a light go down in a nearby woods&#44 and approaching it found it was a saucer shaped object.,8/7/2007,40.5186111,-74.4125
1293,9/30/1971 07:30,st. marys,pa,us,cigar,300.0,3 -5 minutes,Cigar shaped object in the sky&#44 hovering&#44 not moving at all.,9/2/2005,41.4277778,-78.56111109999999
1294,9/30/1973 22:30,wooster,oh,us,triangle,60.0,1 minute,Driving on a back road in rural Wayne county&#44 we had been driving along a stretch of woodland when we entered some cleared farmland.  A,11/1/1998,40.805,-81.9352778
1295,9/30/1974 01:00,baskin,la,us,oval,600.0,5 to ten minutes,Hello sir I may be 30 years late but i have to tell someone that will believe me.  I`ve tried to tell my story and all i got was my let,10/20/2005,32.258888899999995,-91.7475
1296,9/30/1974 17:00,puerto rico,,,sphere,60.0,abt 1 min.,Gold sphere traveling at tremendous speed sighted over Puerto Rico in Fall of 1974,8/12/2008,18.220833,-66.590149
1297,9/30/1979 19:00,ballentine,sc,us,oval,1.0,1 second,Silver Craft almost hit by our boat&#44 and disappears into the sky in a flash&#44 on Lake Murray S.C.,2/18/2013,34.1241667,-81.2375
1298,9/30/1979 21:03,joliet,il,us,egg,5.0,5 seconds,Cold Case UFO Joliet&#44 IL.,2/1/2007,41.525,-88.0816667
1299,9/30/1983 20:00,hamersville,oh,us,sphere,180.0,2 to 3 minutes,Glowing red sphere with three white lights on the bottom in the formation  of a triangle...,5/24/2005,38.917777799999996,-83.9833333
1300,9/30/1985 06:00,amherst,ma,us,rectangle,10.0,less than 10 seconds,Drum like Object with Vertical Rectangle Light Panels.,12/20/2012,42.3802778,-72.5236111
1301,9/30/1988 21:00,new castle,de,us,triangle,30.0,30 seconds,Silent and hovering.,7/22/2013,39.661944399999996,-75.5666667
1302,9/30/1989 22:00,mcalpin,fl,us,unknown,120.0,2 minutes,Silent orange rotating light over McAlpin&#44 Florida field.,2/14/2008,30.138888899999998,-82.9519444
1303,9/30/1990 18:00,ottawa (orleans) (canada),on,ca,disk,240.0,3-4 minutues,This happened more than 10 years ago so the details are sketchy. I&#39m also not sure if it was in 1990 or 1991.It was very early even,7/26/2002,45.416667,-75.7
1304,9/30/1992 20:00,fair oaks,ca,us,disk,60.0,<60 seconds,Fair Oaks&#44 CA 1990&#39s UFO Sighting,5/12/2010,38.644722200000004,-121.2711111
1305,9/30/1995 19:00,monroeville,in,us,triangle,120.0,2 min. or so,UFO in Monroeville Indiana,3/19/2009,40.9747222,-84.8683333
1306,9/30/1995 20:00,baltimore,md,us,disk,300.0,5 min,U.F.O SEEN IN HAMPDEN IN THE FALL OF1995,7/5/2008,39.2902778,-76.6125
1307,9/30/1995 21:00,konstancin-jeziorna (poland),,,light,20.0,15-20 seconds,As I&#44 then aged 47&#44 and my neighbour Marcin&#44 a boy aged 14&#44 walked our dogs in a wide agricultural field outside the single-family resi,2/1/2007,52.093872,21.117722
1308,9/30/1995 23:00,anderson,in,us,,60.0,1 min.,Young woman repts. seeing &quot;4 very bright lights.&quot;  Objs. hovered&#44 then streaked off.  (Caller failed to leave phone #.),11/2/1999,40.105277799999996,-85.6802778
1309,9/30/1995 23:15,canberra (australia),,au,light,60.0,1 minute,Strange light seen over Canberra Australia,10/27/2004,-35.27603,149.13435
1310,9/30/1996 18:00,central butte (canada),sk,,circle,120.0,2 minutes,Looked like a birthday cake with very bright white flashing lights&#44 stationary in sky above until it quickly moved on.,10/31/2003,50.796543,-106.506844
1311,9/30/1996 22:00,traverse city,mi,us,rectangle,5400.0,22:00to23:30,U.F.O. sighting and lost time.,7/11/2000,44.7630556,-85.6205556
1312,9/30/1997 20:00,nova scotia (canada),ns,,light,10.0,8-10 seconds.,Single light resembling a star&#44 but moving spuratically downwards and sideways.,10/30/2006,44.681987,-63.744310999999996
1313,9/30/1997 22:00,madison,wi,us,light,300.0,5 minutes,Strange light inside Lake Monona,3/2/2004,43.0730556,-89.4011111
1314,9/30/1998 01:00,tucson,az,us,light,4.0,3-4 sec,original call 9-30-98-Saw 5 lights in crooked &#39J&#39 form. ZOOM from north to south.No sound.Light constant-NOT meteoric in appearance.See,4/2/1999,32.2216667,-110.9258333
1315,9/30/1999 15:35,morrowville,ks,us,sphere,20.0,15-20 seconds,Fast&#44 noiseless&#44 highly reflective object seen,10/2/1999,39.84444439999999,-97.17138890000001
1316,9/30/1999 17:30,san jose,ca,us,circle,600.0,10 min,I SAW A WHITE OBJECT AT A VERY HIGH ALTITUDE NEXT TO A 747 FLYING SOUTH &#44I THOUGHT THE AIRCRAFT IS GOING TO COLLIDE WITH THE OBJECT BUT,10/19/1999,37.3394444,-121.8938889
1317,9/30/1999 19:30,chandler (but seemed far away and high in),az,us,sphere,300.0,5 minutes,Sphere was aiming light like a flashlight on glowing smoke.,10/19/1999,33.3061111,-111.84055559999999
1318,9/30/1999 20:24,mount vernon,wa,us,disk,11.0,8-11 sec.,A disc shaped object glowing a dull red fading to magenta moving at extreeme velocity moving from north-northeast to the southwest over,10/2/1999,48.4213889,-122.33277779999999
1319,9/30/1999 20:29,rockville,md,us,triangle,10.0,10 seconds,I RETURNED TO THIS SUMMARY BECAUSE SOMETHING DIFFERENT JUST NOW HAPPENED AS I WROTE THE COMPLETE DESCRIPTION. BUT THE FIRST SIGHTING WA,10/19/1999,39.0838889,-77.1530556
1320,9/30/1999 21:00,aberdeen,wa,us,triangle,300.0,5 minutes,UFO seen - Giant&#44 seven lights&#44 slow&#44 low&#44 very loud low pitch roar&#44 traveled over town.,4/27/2007,46.97555560000001,-123.81444440000001
1321,9/30/1999 21:00,livingston,nj,us,other,60.0,about 1 min.,just star gazing and 1 star was moving,10/19/1999,40.7958333,-74.31527779999999
1322,9/30/1999 21:00,montesano,wa,us,triangle,120.0,2 minutes,Large&#44 loud Trangular Object&#44 lighted below,10/15/2003,46.9813889,-123.6013889
1323,9/30/1999 21:00,pearl ridge,hi,,sphere,240.0,4 minutes,Small blue flourescent ball hovering the skies of Oahu.,10/12/2001,21.388629,-157.94481100000002
1324,9/30/1999 22:30,san rafael/ vallejo/ fairfield,ca,,triangle,2700.0,45 minutes,Original observation of bright lights of craft 20-25 miles away; lost sight of craft for awhile as I meandered through hills on way hom,2/16/2000,38.249358,-122.03996599999999
1325,9/30/1999 23:50,newcastle-upon-tyne (uk/england),,,,40.0,30-40 sec,Seven orange lights travelling N.E to S.W,10/19/1999,54.978252000000005,-1.61778
1326,9/30/2000 02:00,north texas,tx,,fireball,10.0,10 seconds,Greenish-blue fireball seen off I-45N,5/13/2012,31.968598999999998,-99.901813
1327,9/30/2000 18:24,canoga park,ca,us,sphere,300.0,3-5 minutes,UFO Sighting At The Turn of the Century In the SFV &#44 CA,12/12/2009,34.201111100000006,-118.5972222
1328,9/30/2000 20:00,memphis,tn,us,light,120.0,1-2 min.,UFO over Memphis,12/2/2000,35.14944439999999,-90.04888890000001
1329,9/30/2000 20:00,phoenix,az,us,other,5.0,4-5 seconds,Phoenix Blue/white Astroid????,12/2/2000,33.4483333,-112.07333329999999
1330,9/30/2000 20:00,globe,az,us,circle,15.0,15 sec,A bright white aura was around the bottom half of the sphere,12/2/2000,33.3941667,-110.7858333
1331,9/30/2000 20:00,globe,az,us,circle,30.0,15-30 sec.,Object  was brillant green &#44marble shaped &#44with an aura of white light and dropping at a slight angel.,12/2/2000,33.3941667,-110.7858333
1332,9/30/2000 20:00,lamoine,me,,triangle,15.0,15 seconds,Triangular Silver Green Objected Sited in Lamoine Maine,12/2/2000,44.4911,-68.319185
1333,9/30/2000 20:00,scottsdale,az,us,fireball,5.0,5 seconds,Large blue/white flamed object falling to Earth in the Eastern sky above Phoenix.,12/2/2000,33.5091667,-111.89833329999999
1334,9/30/2000 21:30,san fernando valley,ca,,circle,600.0,5-10 min.,Bright Lights above the San Fernado Valley,12/2/2000,34.182578,-118.439676
1335,9/30/2000 21:45,north hollywood,ca,us,changing,300.0,approx 5 min.,A cluster of spinning red lights which formed into a diamond shape.,12/2/2000,34.1722222,-118.37805559999998
1336,9/30/2000 21:45,los angeles,ca,us,formation,120.0,2 minutes,5 red lights flying in formations&#44 then disappearing&#44 then an orange object&#44 and a red one reappearing.,12/2/2000,34.0522222,-118.2427778
1337,9/30/2000 21:47,san fernando valley,ca,,light,180.0,2 - 3min.,Multiple red objects hovering.,12/2/2000,34.182578,-118.439676
1338,9/30/2000 22:00,arleta,ca,,light,900.0,15mm,there were 6 objets in the sky never seen before 5 were round and red and 1 round big shinny ligth it was video and 60 pleople sow it .,12/2/2000,34.25046,-118.433834
1339,9/30/2000 22:10,ipswich (uk/england),,gb,sphere,8.0,8 seconds,3 glowing spheres bobbing east to northwest over ipswich UK&#44 at 10pm on 30/8/00,12/2/2000,52.083333,1.166667
1340,9/30/2000 22:25,las vegas,nv,us,sphere,40.0,40 sec.,Two colored spheres (blue &amp; red) seen traveling very quickly in an arc from the North to South East in a &quot;playful&quot; zigzag motion.,12/2/2000,36.175,-115.1363889
1341,9/30/2000 22:30,san fernando valley,ca,,formation,300.0,4 to 5 minutes,8 lights  like the ones seen in Arizona shape like a triangle were seen in front of my door step.,12/2/2000,34.182578,-118.439676
1342,9/30/2000 23:00,los angeles,ca,us,triangle,480.0,5-8 minutes,5-6 bright lights hovering low in a synchronized fashion forming a big triangle/arrow shape.,2/14/2006,34.0522222,-118.2427778
1343,9/30/2000 23:30,san antonio,tx,us,changing,900.0,15 min,twinkling star to naked eye&#44 blue and red flashing lights&#44 change shape in binoculars,12/2/2000,29.423888899999998,-98.4933333
1344,9/30/2001 01:05,phoenix,az,us,fireball,10.0,ten seconds,0105 hours&#44 streaming flash of golden objects.,10/12/2001,33.4483333,-112.07333329999999
1345,9/30/2001 01:30,tempe,az,us,other,60.0,aprox 1 min,a missle/warhead type object over the tempe sky,10/12/2001,33.4147222,-111.9086111
1346,9/30/2001 01:53,new york city,ny,us,light,4.0,4 sec,new york WTC 09/30/01,10/12/2001,40.7141667,-74.0063889
1347,9/30/2001 10:00,cypress,ca,us,disk,1200.0,20 minutes+,starlike metal disk sighted in daylite  hovering  in fixed position in sky  above  military airfield.,5/11/2005,33.8169444,-118.03638889999999
1348,9/30/2001 14:25,hanford,ca,us,disk,10.0,7 - 10 seconds,Daylight disk seen over Hanford&#44 California,10/30/2006,36.3275,-119.6447222
1349,9/30/2001 17:26,hillsboro,or,us,changing,1076.0,17:56,triangular object(s) coasted through Oregon and Washington.,10/12/2001,45.523055600000006,-122.9886111
1350,9/30/2001 19:00,kansas city,mo,us,sphere,1200.0,20 minutes,4 spherical lights with one that tried to intercept another before ascending straight up at a rapid rate,11/20/2001,39.0997222,-94.5783333
1351,9/30/2001 19:15,portland,or,us,formation,5.0,4-5 seconds,Wedge formation of 5 round (or disc) shaped objects glowing pale green flying north incredibly fast  on 9/30/01 @ 7:15PM over Portland,11/20/2001,45.523611100000004,-122.675
1352,9/30/2001 19:45,lakewood,co,us,sphere,300.0,05:00,Big red thing fallowing a van,7/1/2002,39.7047222,-105.08083329999998
1353,9/30/2001 20:00,lakewood,co,us,circle,300.0,5 minutes,circular craft&#44 bright spokes of color&#44 flickering&#44 moved quickly with great changes in altitude&#44 seemed to cause &quot;flash lightning.,7/1/2002,39.7047222,-105.08083329999998
1354,9/30/2001 20:00,lakewood,co,us,sphere,1200.0,15 to 20 mm,October 30th 2001. 8:00 pm I had gotten home from work and just went to get gas. I was on my way back from the gas station when I notic,7/1/2002,39.7047222,-105.08083329999998
1355,9/30/2001 20:00,lakewood,co,us,sphere,300.0,five min.,Excited about my daughters tenth birthday party at the Old Stone House Park in Lakewood Colorado&#44 we had just opened presents when my d,11/20/2001,39.7047222,-105.08083329999998
